san	siteid	size	segmentid	n	k	a	cost	max(d.date)	min(d.date)	days	ads
auglbckammay11	746590	728x90	1183	89	0	0	0.00	2011-10-20	2011-07-14	98	1
auglbckammay11	788694	300x250	81	146	0	0	0.00	2011-08-10	2011-07-14	27	1
auglbckammay11	780525	160x600	1183	3	0	0	0.00	2011-07-24	2011-07-21	3	1
auglbckammay11	794592	300x250	1183	51	0	0	0.00	2011-08-11	2011-07-17	25	1
auglbckammay11	789060	300x250	79	8	0	0	0.00	2011-08-09	2011-07-17	23	1
auglbckammay11	781111	468x60	1236	5	0	0	0.00	2011-08-02	2011-08-02	0	1
auglbckammay11	794912	728x90	1183	80	0	0	0.00	2011-08-09	2011-07-13	27	1
auglbckammay11	771487	300x250	1183	3	0	0	0.00	2011-07-15	2011-07-14	1	1
auglbckammay11	752490	468x60	1	3	0	0	0.00	2011-07-29	2011-07-29	0	1
auglbckammay11	789094	300x250	1183	12	0	0	0.00	2011-08-11	2011-07-27	15	1
auglbckammay11	781615	160x600	87	4	0	0	0.00	2011-08-10	2011-07-24	17	1
auglbckammay11	806481	300x250	1183	10	0	0	0.00	2011-08-11	2011-08-02	9	1
auglbckammay11	755098	728x90	1183	5	0	0	0.00	2011-08-04	2011-07-24	11	1
auglbckammay11	800446	728x90	87	2	0	0	0.00	2011-07-27	2011-07-27	0	1
auglbckammay11	782306	728x90	1183	2	0	0	0.00	2011-07-23	2011-07-23	0	1
auglbckammay11	795443	160x600	87	1	0	0	0.00	2011-07-25	2011-07-25	0	1
auglbckammay11	789835	300x250	1183	5	0	0	0.00	2011-08-09	2011-08-09	0	1
auglbckammay11	755933	728x90	1	27	0	0	0.00	2011-08-03	2011-08-02	1	1
auglbckammay11	782800	728x90	67	59	0	0	0.00	2011-08-09	2011-07-14	26	1
auglbckammay11	773764	728x90	1183	1	0	0	0.00	2011-07-29	2011-07-29	0	1
auglbckammay11	795768	728x90	1183	16	0	0	0.00	2011-07-28	2011-07-28	0	1
auglbckammay11	790169	300x250	87	6	0	0	0.00	2011-08-11	2011-07-25	17	1
auglbckammay11	807530	300x250	87	31	0	0	0.00	2011-08-11	2011-07-18	24	1
auglbckammay11	801516	728x90	87	1	0	0	0.00	2011-07-27	2011-07-27	0	1
auglbckammay11	67005	468x60	1	80	0	0	0.00	2011-08-11	2011-07-14	28	1
auglbckammay11	783297	300x250	87	15	0	0	0.00	2011-08-11	2011-07-14	28	1
auglbckammay11	774549	300x250	1183	394	0	0	0.00	2011-08-06	2011-07-14	23	1
auglbckammay11	796074	728x90	1183	22	0	0	0.00	2011-08-11	2011-07-15	27	1
auglbckammay11	790623	728x90	1183	8	0	0	0.00	2011-07-23	2011-07-13	10	1
auglbckammay11	759583	160x600	87	11	0	0	0.00	2011-08-11	2011-07-22	20	1
auglbckammay11	801921	728x90	1183	3	0	0	0.00	2011-07-31	2011-07-30	1	1
auglbckammay11	783796	300x250	1183	4	0	0	0.00	2011-08-09	2011-08-09	0	1
auglbckammay11	796731	728x90	1183	3	0	0	0.00	2011-07-25	2011-07-25	0	1
auglbckammay11	790978	160x600	1183	5	0	0	0.00	2011-07-21	2011-07-19	2	1
auglbckammay11	762911	728x90	1183	38	0	0	0.00	2011-08-05	2011-07-14	22	1
auglbckammay11	802484	160x600	87	1	0	0	0.00	2011-07-28	2011-07-28	0	1
auglbckammay11	714055	728x90	87	11	0	0	0.00	2011-11-07	2011-11-07	0	1
auglbckammay11	784796	160x600	1183	25	0	0	0.00	2011-08-09	2011-07-13	27	1
auglbckammay11	791915	300x250	1183	3	0	0	0.00	2011-08-02	2011-07-25	8	1
auglbckammay11	816264	300x250	1183	7	0	0	0.00	2011-10-25	2011-10-25	0	1
auglbckammay11	763114	728x90	1	6	0	0	0.00	2011-08-08	2011-08-02	6	1
auglbckammay11	803256	160x600	1235	10	0	0	0.00	2011-07-29	2011-07-16	13	1
auglbckammay11	719974	300x250	87	9	0	0	0.00	2011-07-31	2011-07-14	17	1
auglbckammay11	785295	160x600	87	20	0	0	0.00	2011-08-04	2011-07-16	19	1
auglbckammay11	818803	728x90	1183	1	0	0	0.00	2011-11-24	2011-11-24	0	1
auglbckammay11	764271	728x90	84	4	0	0	0.00	2011-07-22	2011-07-20	2	1
auglbckammay11	803797	728x90	87	3	0	0	0.00	2011-08-09	2011-07-18	22	1
auglbckammay11	785561	468x60	1183	17	0	0	0.00	2011-08-11	2011-08-05	6	1
auglbckammay11	777460	300x250	1183	2	0	0	0.00	2011-07-19	2011-07-19	0	1
auglbckammay11	792442	300x250	82	96	0	0	0.00	2011-11-19	2011-07-16	126	1
auglbckammay11	765379	728x90	1183	2	0	0	0.00	2011-07-19	2011-07-18	1	1
auglbckammay11	804032	300x250	87	7	0	0	0.00	2011-07-28	2011-07-25	3	1
auglbckammay11	730298	468x60	1	7	0	0	0.00	2011-08-12	2011-07-14	29	1
auglbckammay11	785925	728x90	82	50	0	0	0.00	2011-07-30	2011-07-14	16	1
auglbckammay11	778070	728x90	1183	55	0	0	0.00	2011-08-12	2011-07-28	15	1
auglbckammay11	798072	160x600	1183	12	0	0	0.00	2011-08-11	2011-08-03	8	1
auglbckammay11	792895	160x600	87	16	0	0	0.00	2011-08-09	2011-07-13	27	1
auglbckammay11	734864	300x250	1	5	0	0	0.00	2011-08-12	2011-07-20	23	1
auglbckammay11	798475	300x250	237	5	0	0	0.00	2011-08-02	2011-07-30	3	1
auglbckammay11	793426	300x250	1183	2	0	0	0.00	2011-07-23	2011-07-20	3	1
auglbckammay11	804623	300x250	1183	140	0	0	0.00	2011-08-12	2011-07-13	30	1
auglbckammay11	737546	300x250	1183	1	0	0	0.00	2011-07-23	2011-07-23	0	1
auglbckammay11	787125	728x90	1183	3	0	0	0.00	2011-08-05	2011-07-15	21	1
auglbckammay11	799016	160x600	87	14	0	0	0.00	2011-08-10	2011-07-19	22	1
auglbckammay11	793745	300x250	87	14	0	0	0.00	2011-08-01	2011-07-13	19	1
auglbckammay11	769183	300x250	87	2	0	0	0.00	2011-07-31	2011-07-18	13	1
auglbckammay11	804875	160x600	1183	1	0	0	0.00	2011-08-08	2011-08-08	0	1
auglbckammay11	787665	728x90	1183	8	0	0	0.00	2011-08-05	2011-07-21	15	1
auglbckammay11	779731	728x90	87	1	0	0	0.00	2011-07-25	2011-07-25	0	1
auglbckammay11	799290	728x90	1183	8	0	0	0.00	2011-07-16	2011-07-14	2	1
auglbckammay11	794017	300x250	1183	9	0	0	0.00	2011-08-01	2011-07-24	8	1
auglbckammay11	770176	728x90	1183	23	0	0	0.00	2011-08-09	2011-07-21	19	1
auglbckammay11	743832	728x90	82	11	0	0	0.00	2011-08-08	2011-07-15	24	1
auglbckammay11	799619	468x60	1183	16	0	0	0.00	2011-08-08	2011-07-14	25	1
auglbckammay11	794345	728x90	1183	9	0	0	0.00	2011-08-10	2011-07-14	27	1
auglbckammay11	770361	300x250	1183	2	0	0	0.00	2011-07-25	2011-07-24	1	1
auglbckammay11	747654	728x90	65	8	0	0	0.00	2011-08-05	2011-07-29	7	1
auglbckammay11	780870	728x90	1183	1	0	0	0.00	2011-07-14	2011-07-14	0	1
auglbckammay11	794750	728x90	1183	7	0	0	0.00	2011-08-04	2011-07-14	21	1
auglbckammay11	771078	728x90	1183	1	0	0	0.00	2011-07-22	2011-07-22	0	1
auglbckammay11	781361	728x90	87	3	0	0	0.00	2011-08-11	2011-07-21	21	1
auglbckammay11	794995	300x250	1183	2	0	0	0.00	2011-08-02	2011-08-02	0	1
auglbckammay11	772092	300x250	87	12	0	0	0.00	2011-08-11	2011-07-14	28	1
auglbckammay11	806241	728x90	1183	6	0	0	0.00	2011-07-30	2011-07-29	1	1
auglbckammay11	753425	160x600	1	2	0	0	0.00	2011-08-04	2011-07-20	15	1
auglbckammay11	800295	300x250	1183	2	0	0	0.00	2011-07-19	2011-07-19	0	1
auglbckammay11	782059	300x250	1183	1	0	0	0.00	2011-07-14	2011-07-14	0	1
auglbckammay11	795236	300x250	84	5	0	0	0.00	2011-07-25	2011-07-21	4	1
auglbckammay11	773476	160x600	87	10	0	0	0.00	2011-08-12	2011-07-15	28	1
auglbckammay11	806561	728x90	87	40	0	0	0.00	2011-08-12	2011-07-29	14	1
auglbckammay11	755495	728x90	1183	85	0	0	0.00	2011-08-11	2011-07-13	29	1
auglbckammay11	782469	728x90	87	2	0	0	0.00	2011-07-22	2011-07-14	8	1
auglbckammay11	795521	160x600	1183	18	0	0	0.00	2011-07-24	2011-07-15	9	1
auglbckammay11	807160	160x600	1183	4	0	0	0.00	2011-07-25	2011-07-13	12	1
auglbckammay11	801102	728x90	87	3	0	0	0.00	2011-08-01	2011-07-27	5	1
auglbckammay11	774371	160x600	1183	8	0	0	0.00	2011-08-05	2011-07-13	23	1
auglbckammay11	807617	160x600	1183	7	0	0	0.00	2011-08-06	2011-07-15	22	1
auglbckammay11	801767	728x90	1183	22	0	0	0.00	2011-08-11	2011-07-21	21	1
auglbckammay11	783644	728x90	87	23	0	0	0.00	2011-08-02	2011-07-15	18	1
auglbckammay11	775084	300x250	1183	31	0	0	0.00	2011-08-02	2011-07-15	18	1
auglbckammay11	796303	160x600	1183	1	0	0	0.00	2011-07-28	2011-07-28	0	1
auglbckammay11	790668	728x90	1183	239	0	0	0.00	2011-08-09	2011-07-20	20	1
auglbckammay11	808185	728x90	1183	4	0	0	0.00	2011-07-28	2011-07-27	1	1
auglbckammay11	705592	728x90	65	1	0	0	0.00	2011-07-20	2011-07-20	0	1
auglbckammay11	775721	160x600	1183	33	0	0	0.00	2011-08-10	2011-07-15	26	1
auglbckammay11	808307	300x250	1183	29	0	0	0.00	2011-08-11	2011-07-21	21	1
auglbckammay11	802314	160x600	1183	2	0	0	0.00	2011-11-18	2011-11-18	0	1
auglbckammay11	708650	728x90	1	8	0	0	0.00	2011-07-18	2011-07-14	4	1
auglbckammay11	776082	300x250	1235	42	0	0	0.00	2011-08-11	2011-07-13	29	1
auglbckammay11	796904	728x90	81	17	0	0	0.00	2011-08-11	2011-08-06	5	1
auglbckammay11	791396	728x90	1183	14	0	0	0.00	2011-08-05	2011-07-15	21	1
auglbckammay11	810951	300x250	1183	23	1	0	0.00	2011-08-12	2011-08-12	0	1
auglbckammay11	763096	728x90	85	2	0	0	0.00	2011-07-25	2011-07-18	7	1
auglbckammay11	784947	160x600	1183	6	0	0	0.00	2011-07-31	2011-07-23	8	1
auglbckammay11	776813	300x250	1183	2	0	0	0.00	2011-08-11	2011-08-10	1	1
auglbckammay11	817932	468x60	87	1	0	0	0.00	2011-11-24	2011-11-24	0	1
auglbckammay11	763924	300x250	69	11	0	0	0.00	2011-08-11	2011-07-14	28	1
auglbckammay11	803569	300x250	87	4	0	0	0.00	2011-07-30	2011-07-25	5	1
auglbckammay11	785544	160x600	82	45	0	0	0.00	2011-08-08	2011-07-13	26	1
auglbckammay11	777332	300x250	1183	9	0	0	0.00	2011-08-12	2011-08-04	8	1
auglbckammay11	797745	300x250	1183	2	0	0	0.00	2011-08-11	2011-07-20	22	1
auglbckammay11	792437	728x90	83	14	0	0	0.00	2011-08-11	2011-07-20	22	1
auglbckammay11	803971	160x600	1183	20	0	0	0.00	2011-08-06	2011-07-13	24	1
auglbckammay11	785872	728x90	1183	231	1	0	0.00	2011-08-05	2011-07-13	23	1
auglbckammay11	797951	728x90	1183	9	0	0	0.00	2011-08-04	2011-07-14	21	1
auglbckammay11	792773	728x90	87	36	0	0	0.00	2011-07-29	2011-07-14	15	1
auglbckammay11	765488	300x250	87	4	0	0	0.00	2011-08-11	2011-07-19	23	1
auglbckammay11	804129	160x600	1183	3	0	0	0.00	2011-07-22	2011-07-22	0	1
auglbckammay11	732213	300x250	87	5	0	0	0.00	2011-07-19	2011-07-19	0	1
auglbckammay11	778462	728x90	1183	5	0	0	0.00	2011-08-02	2011-07-13	20	1
auglbckammay11	793236	728x90	1183	7	0	0	0.00	2011-08-05	2011-07-14	22	1
auglbckammay11	767175	728x90	84	11	0	0	0.00	2011-08-12	2011-07-14	29	1
auglbckammay11	804436	300x250	1183	4	0	0	0.00	2011-07-23	2011-07-22	1	1
auglbckammay11	778734	300x250	87	1	0	0	0.00	2011-07-22	2011-07-22	0	1
auglbckammay11	798763	160x600	1183	2	0	0	0.00	2011-07-23	2011-07-21	2	1
auglbckammay11	793649	300x250	1183	3	0	0	0.00	2011-07-21	2011-07-14	7	1
auglbckammay11	768581	728x90	1183	6	0	0	0.00	2011-08-12	2011-07-19	24	1
auglbckammay11	804790	468x60	1183	11	0	0	0.00	2011-08-03	2011-08-02	1	1
auglbckammay11	787475	728x90	66	2	0	0	0.00	2011-09-29	2011-09-29	0	1
auglbckammay11	779046	728x90	1183	9	0	0	0.00	2011-08-11	2011-07-14	28	1
auglbckammay11	793867	300x250	1183	5	0	0	0.00	2011-08-02	2011-07-18	15	1
auglbckammay11	770043	300x250	87	14	0	0	0.00	2011-08-11	2011-07-15	27	1
auglbckammay11	805033	300x250	1183	86	0	0	0.00	2011-08-11	2011-07-23	19	1
auglbckammay11	743474	300x250	1183	1	0	0	0.00	2011-07-21	2011-07-21	0	1
auglbckammay11	788005	160x600	1183	9	0	0	0.00	2011-08-04	2011-07-15	20	1
auglbckammay11	780201	300x250	377	37	0	0	0.00	2011-08-11	2011-07-26	16	1
auglbckammay11	799318	300x250	1183	2	0	0	0.00	2011-07-22	2011-07-19	3	1
auglbckammay11	794038	300x250	85	37	0	0	0.00	2011-10-23	2011-07-22	93	1
auglbckammay11	770255	300x250	84	20	0	0	0.00	2011-08-04	2011-07-26	9	1
auglbckammay11	805378	300x250	1183	53	0	0	0.00	2011-08-08	2011-07-14	25	1
auglbckammay11	746592	160x600	1183	15	0	0	0.00	2011-08-04	2011-07-14	21	1
auglbckammay11	780532	300x250	1183	29	0	0	0.00	2011-08-11	2011-07-17	25	1
auglbckammay11	770507	160x600	87	2	0	0	0.00	2011-07-23	2011-07-23	0	1
auglbckammay11	781135	300x250	1183	8	0	0	0.00	2011-08-12	2011-07-20	23	1
auglbckammay11	800279	300x250	67	4	0	0	0.00	2011-07-30	2011-07-13	17	1
auglbckammay11	794914	728x90	1183	23	0	0	0.00	2011-08-11	2011-07-15	27	1
auglbckammay11	771562	300x250	1183	3	0	0	0.00	2011-07-27	2011-07-27	0	1
auglbckammay11	752498	728x90	87	9	0	0	0.00	2011-08-03	2011-07-27	7	1
auglbckammay11	789106	300x250	1183	1	0	0	0.00	2011-07-15	2011-07-15	0	1
auglbckammay11	781654	728x90	1183	3	0	0	0.00	2011-08-08	2011-07-14	25	1
auglbckammay11	789507	728x90	1183	2	0	0	0.00	2011-08-10	2011-07-27	14	1
auglbckammay11	806483	468x60	1183	50	0	0	0.00	2011-08-09	2011-07-14	26	1
auglbckammay11	755100	300x250	1	3	0	0	0.00	2011-07-22	2011-07-21	1	1
auglbckammay11	782310	728x90	1183	109	0	0	0.00	2011-08-05	2011-07-18	18	1
auglbckammay11	795454	300x250	1183	18	0	0	0.00	2011-07-29	2011-07-14	15	1
auglbckammay11	789837	300x250	1183	2	0	0	0.00	2011-07-22	2011-07-22	0	1
auglbckammay11	806985	160x600	1183	92	0	0	0.00	2011-08-04	2011-07-30	5	1
auglbckammay11	800808	728x90	1183	5	0	0	0.00	2011-08-08	2011-07-30	9	1
auglbckammay11	782819	728x90	1183	14	0	0	0.00	2011-08-09	2011-07-14	26	1
auglbckammay11	773770	728x90	1183	9	0	0	0.00	2011-08-10	2011-07-19	22	1
auglbckammay11	795771	728x90	87	25	0	0	0.00	2011-07-31	2011-07-15	16	1
auglbckammay11	790176	300x250	1183	4	0	0	0.00	2011-07-27	2011-07-17	10	1
auglbckammay11	807532	160x600	87	6	0	0	0.00	2011-08-09	2011-07-14	26	1
auglbckammay11	757246	728x90	87	1	0	0	0.00	2011-07-13	2011-07-13	0	1
auglbckammay11	801519	728x90	1183	5	0	0	0.00	2011-07-28	2011-07-28	0	1
auglbckammay11	101030	468x60	66	26	0	0	0.00	2011-08-09	2011-07-14	26	1
auglbckammay11	774582	300x250	1183	15	0	0	0.00	2011-08-06	2011-07-15	22	1
auglbckammay11	796114	728x90	1183	8	0	0	0.00	2011-08-11	2011-07-14	28	1
auglbckammay11	807948	300x250	1183	3	0	0	0.00	2011-07-25	2011-07-25	0	1
auglbckammay11	759661	300x250	1183	35	0	0	0.00	2011-08-12	2011-07-15	28	1
auglbckammay11	697644	728x90	66	3	0	0	0.00	2011-07-18	2011-07-18	0	1
auglbckammay11	783932	160x600	1183	5	0	0	0.00	2011-07-22	2011-07-13	9	1
auglbckammay11	775503	160x600	1183	7	0	0	0.00	2011-08-04	2011-07-14	21	1
auglbckammay11	796753	300x250	1183	6	0	0	0.00	2011-08-02	2011-07-17	16	1
auglbckammay11	790991	300x250	1183	2	0	0	0.00	2011-07-22	2011-07-18	4	1
auglbckammay11	808416	468x60	1183	18	0	0	0.00	2011-07-23	2011-07-13	10	1
auglbckammay11	763079	728x90	66	8	0	0	0.00	2011-07-22	2011-07-15	7	1
auglbckammay11	802491	120x600	1183	7	0	0	0.00	2011-08-03	2011-07-15	19	1
auglbckammay11	714055	728x90	1236	20	0	0	0.00	2011-11-11	2011-11-11	0	1
auglbckammay11	784798	300x250	1183	11	0	0	0.00	2011-08-10	2011-07-14	27	1
auglbckammay11	791963	160x600	1183	61	0	0	0.00	2011-08-05	2011-07-14	22	1
auglbckammay11	816267	300x250	1183	3	0	0	0.00	2011-10-25	2011-10-25	0	1
auglbckammay11	720733	300x250	1	1	0	0	0.00	2011-07-29	2011-07-29	0	1
auglbckammay11	785299	728x90	1236	41	0	0	0.00	2011-08-12	2011-07-23	20	1
auglbckammay11	777173	728x90	1183	4	0	0	0.00	2011-07-30	2011-07-19	11	1
auglbckammay11	797579	160x600	1183	2	0	0	0.00	2011-08-09	2011-08-08	1	1
auglbckammay11	818861	300x250	1183	9	0	0	0.00	2011-11-24	2011-11-24	0	1
auglbckammay11	803807	300x250	1183	25	0	0	0.00	2011-07-28	2011-07-15	13	1
auglbckammay11	785628	728x90	87	22	0	0	0.00	2011-08-09	2011-07-14	26	1
auglbckammay11	777477	468x60	1183	2	0	0	0.00	2011-08-08	2011-07-25	14	1
auglbckammay11	797928	728x90	1183	15	0	0	0.00	2011-08-05	2011-07-13	23	1
auglbckammay11	765390	160x600	1183	1	0	0	0.00	2011-07-21	2011-07-21	0	1
auglbckammay11	804041	160x600	1183	21	0	0	0.00	2011-08-03	2011-07-13	21	1
auglbckammay11	730459	300x250	1183	19	0	0	0.00	2011-08-12	2011-07-27	16	1
auglbckammay11	786021	160x600	1183	9	0	0	0.00	2011-08-12	2011-07-29	14	1
auglbckammay11	798074	728x90	1183	42	1	0	0.00	2011-08-11	2011-08-04	7	1
auglbckammay11	792930	728x90	1183	4	0	0	0.00	2011-08-06	2011-07-14	23	1
auglbckammay11	766682	728x90	87	28	0	0	0.00	2011-08-11	2011-07-15	27	1
auglbckammay11	804249	300x250	1183	2	0	0	0.00	2011-07-18	2011-07-17	1	1
auglbckammay11	734865	728x90	79	8	0	0	0.00	2011-07-28	2011-07-16	12	1
auglbckammay11	786624	300x250	1183	11	0	0	0.00	2011-07-29	2011-07-25	4	1
auglbckammay11	798480	300x250	1235	71	0	0	0.00	2011-08-02	2011-07-14	19	1
auglbckammay11	793469	728x90	1183	4	0	0	0.00	2011-07-21	2011-07-18	3	1
auglbckammay11	768029	728x90	1183	35	0	0	0.00	2011-08-11	2011-07-16	26	1
auglbckammay11	738209	468x60	1	6	0	0	0.00	2011-08-11	2011-07-21	21	1
auglbckammay11	787148	728x90	1183	8	0	0	0.00	2011-08-11	2011-08-10	1	1
auglbckammay11	778963	728x90	1183	7	0	0	0.00	2011-08-11	2011-07-14	28	1
auglbckammay11	799018	728x90	87	20	0	0	0.00	2011-07-30	2011-07-13	17	1
auglbckammay11	793764	300x250	87	7	0	0	0.00	2011-08-12	2011-07-20	23	1
auglbckammay11	804935	728x90	1183	17	0	0	0.00	2011-08-05	2011-07-14	22	1
auglbckammay11	787673	160x600	1183	3	0	0	0.00	2011-08-04	2011-07-15	20	1
auglbckammay11	779734	300x250	1183	6	0	0	0.00	2011-07-28	2011-07-28	0	1
auglbckammay11	794019	160x600	1183	1	0	0	0.00	2011-08-06	2011-08-06	0	1
auglbckammay11	805159	728x90	1183	2	0	0	0.00	2011-07-21	2011-07-20	1	1
auglbckammay11	788483	160x600	1	17	0	0	0.00	2011-08-04	2011-07-15	20	1
auglbckammay11	780444	160x600	1183	19	0	0	0.00	2011-08-08	2011-07-14	25	1
auglbckammay11	799636	300x250	1183	25	0	0	0.00	2011-08-12	2011-07-24	19	1
auglbckammay11	770372	300x250	1183	2	0	0	0.00	2011-09-26	2011-09-26	0	1
auglbckammay11	805721	728x90	1183	20	0	0	0.00	2011-08-05	2011-07-19	17	1
auglbckammay11	747835	728x90	1	13	0	0	0.00	2011-08-06	2011-07-14	23	1
auglbckammay11	780943	728x90	87	2	0	0	0.00	2011-07-21	2011-07-13	8	1
auglbckammay11	800091	160x600	87	5	0	0	0.00	2011-07-29	2011-07-21	8	1
auglbckammay11	771176	728x90	1183	6	0	0	0.00	2011-08-12	2011-07-18	25	1
auglbckammay11	789063	300x250	81	42	0	0	0.00	2011-08-11	2011-07-26	16	1
auglbckammay11	781384	728x90	1183	8	0	0	0.00	2011-07-23	2011-07-13	10	1
auglbckammay11	795118	728x90	87	2	0	0	0.00	2011-07-31	2011-07-20	11	1
auglbckammay11	772246	120x600	87	8	0	0	0.00	2011-07-25	2011-07-14	11	1
auglbckammay11	754083	728x90	1183	11	0	0	0.00	2011-08-02	2011-07-13	20	1
auglbckammay11	789162	300x250	87	1	0	0	0.00	2011-07-13	2011-07-13	0	1
auglbckammay11	782068	160x600	1183	14	0	0	0.00	2011-07-31	2011-07-16	15	1
auglbckammay11	795237	728x90	78	45	0	0	0.00	2011-07-23	2011-07-11	12	1
auglbckammay11	773484	728x90	1183	17	0	0	0.00	2011-08-03	2011-07-16	18	1
auglbckammay11	806800	468x60	87	19	0	0	0.00	2011-07-27	2011-07-15	12	1
auglbckammay11	800634	160x600	87	1	0	0	0.00	2011-08-11	2011-08-11	0	1
auglbckammay11	795605	160x600	87	44	1	0	0.00	2011-08-09	2011-07-14	26	1
auglbckammay11	790020	728x90	1183	20	0	0	0.00	2011-08-05	2011-08-01	4	1
auglbckammay11	807162	300x250	87	1	0	0	0.00	2011-07-14	2011-07-14	0	1
auglbckammay11	801296	728x90	87	9	0	0	0.00	2011-08-12	2011-07-17	26	1
auglbckammay11	795995	728x90	1183	25	0	0	0.00	2011-08-02	2011-07-15	18	1
auglbckammay11	790392	728x90	68	1	0	0	0.00	2011-10-02	2011-10-02	0	1
auglbckammay11	807620	160x600	1183	3	0	0	0.00	2011-07-31	2011-07-31	0	1
auglbckammay11	758204	300x250	1	7	0	0	0.00	2011-08-11	2011-07-18	24	1
auglbckammay11	801803	160x600	-20	3	0	0	0.00	2011-08-08	2011-08-08	0	1
auglbckammay11	683204	120x600	1	60	0	0	0.00	2011-08-04	2011-07-13	22	1
auglbckammay11	783646	300x250	87	6	0	0	0.00	2011-07-21	2011-07-13	8	1
auglbckammay11	775380	300x250	1183	9	0	0	0.00	2011-08-05	2011-07-15	21	1
auglbckammay11	790670	300x250	1183	70	0	0	0.00	2011-08-12	2011-07-13	30	1
auglbckammay11	808187	300x250	1183	14	0	0	0.00	2011-08-11	2011-07-20	22	1
auglbckammay11	706777	728x90	1183	18	0	0	0.00	2011-08-10	2011-07-14	27	1
auglbckammay11	784196	300x250	1235	7	0	0	0.00	2011-08-10	2011-07-13	28	1
auglbckammay11	802340	468x60	87	22	0	0	0.00	2011-08-10	2011-07-15	26	1
auglbckammay11	796921	300x250	1183	18	0	0	0.00	2011-08-03	2011-07-27	7	1
auglbckammay11	791473	160x600	87	10	0	0	0.00	2011-08-08	2011-07-13	26	1
auglbckammay11	811418	728x90	87	1	0	0	0.00	2011-10-20	2011-10-20	0	1
auglbckammay11	803003	160x600	1183	24	0	0	0.00	2011-08-06	2011-07-31	6	1
auglbckammay11	717825	160x600	-20	38	0	0	0.00	2011-08-05	2011-08-05	0	1
auglbckammay11	784949	728x90	1183	12	0	0	0.00	2011-08-06	2011-07-13	24	1
auglbckammay11	776866	300x250	1183	37	0	0	0.00	2011-08-09	2011-07-16	24	1
auglbckammay11	797353	300x250	87	21	0	0	0.00	2011-08-12	2011-07-13	30	1
auglbckammay11	792041	728x90	1183	1	0	0	0.00	2011-07-29	2011-07-29	0	1
auglbckammay11	817953	468x60	87	1	0	0	0.00	2011-11-16	2011-11-16	0	1
auglbckammay11	803609	728x90	1183	27	0	0	0.00	2011-08-11	2011-07-17	25	1
auglbckammay11	721489	728x90	81	3	0	0	0.00	2011-08-09	2011-07-19	21	1
auglbckammay11	777337	300x250	1183	1	0	0	0.00	2011-07-28	2011-07-28	0	1
auglbckammay11	797747	728x90	1183	3	0	0	0.00	2011-08-12	2011-07-20	23	1
auglbckammay11	764992	120x600	87	5	0	0	0.00	2011-08-11	2011-07-15	27	1
auglbckammay11	725952	728x90	67	34	0	0	0.00	2011-08-09	2011-07-13	27	1
auglbckammay11	797953	300x250	1183	2	0	0	0.00	2011-07-21	2011-07-21	0	1
auglbckammay11	765497	300x250	87	3	0	0	0.00	2011-07-25	2011-07-22	3	1
auglbckammay11	804136	300x250	1183	4	0	0	0.00	2011-08-06	2011-07-19	18	1
auglbckammay11	786348	728x90	1183	2	0	0	0.00	2011-08-04	2011-08-04	0	1
auglbckammay11	793238	160x600	1183	8	0	0	0.00	2011-08-04	2011-07-14	21	1
auglbckammay11	767435	728x90	1183	69	0	0	0.00	2011-08-11	2011-07-14	28	1
auglbckammay11	804442	300x250	87	4	0	0	0.00	2011-08-10	2011-08-10	0	1
auglbckammay11	735720	728x90	87	2	0	0	0.00	2011-07-28	2011-07-14	14	1
auglbckammay11	786845	728x90	1183	1	0	0	0.00	2011-07-20	2011-07-20	0	1
auglbckammay11	778817	468x60	376	176	0	0	0.00	2011-08-10	2011-07-22	19	1
auglbckammay11	793651	300x250	82	18	0	0	0.00	2011-08-11	2011-07-17	25	1
auglbckammay11	804808	300x250	1183	2	0	0	0.00	2011-07-15	2011-07-14	1	1
auglbckammay11	787499	300x250	1183	7	0	0	0.00	2011-08-08	2011-07-23	16	1
auglbckammay11	779135	728x90	1236	12	0	0	0.00	2011-08-11	2011-07-17	25	1
auglbckammay11	799262	728x90	87	18	0	0	0.00	2011-08-11	2011-07-14	28	1
auglbckammay11	805035	728x90	1183	9	0	0	0.00	2011-08-11	2011-08-10	1	1
auglbckammay11	743571	160x600	1	23	0	0	0.00	2011-08-08	2011-07-13	26	1
auglbckammay11	788035	120x600	1183	1	0	0	0.00	2011-10-20	2011-10-20	0	1
auglbckammay11	780202	728x90	376	2	0	0	0.00	2011-08-06	2011-07-23	14	1
auglbckammay11	794063	728x90	1183	29	0	0	0.00	2011-08-12	2011-07-14	29	1
auglbckammay11	746725	160x600	1183	10	0	0	0.00	2011-07-16	2011-07-13	3	1
auglbckammay11	794707	160x600	1183	1	0	0	0.00	2011-07-22	2011-07-22	0	1
auglbckammay11	805772	728x90	1183	7	0	0	0.00	2011-07-23	2011-07-14	9	1
auglbckammay11	781157	300x250	87	1	0	0	0.00	2011-07-22	2011-07-22	0	1
auglbckammay11	800279	300x250	69	25	0	0	0.00	2011-08-02	2011-07-19	14	1
auglbckammay11	771566	728x90	1183	1	0	0	0.00	2011-07-13	2011-07-13	0	1
auglbckammay11	805999	728x90	1183	7	0	0	0.00	2011-08-04	2011-07-24	11	1
auglbckammay11	752501	160x600	1	7	0	0	0.00	2011-08-08	2011-08-08	0	1
auglbckammay11	789109	160x600	79	37	0	0	0.00	2011-08-08	2011-07-19	20	1
